class,plane,split,filename,mean_intensity,median_intensity,std_intensity,min_intensity,max_intensity,nonzero_percentage
pituitary,coronal,train,brisc2025_train_04369_pi_co_t1.jpg,49.83598327636719,43.0,44.64097595214844,0.0,255.0,98.62060546875
pituitary,coronal,train,brisc2025_train_04274_pi_co_t1.jpg,48.15304946899414,51.0,41.17154312133789,0.0,255.0,98.59390258789062
pituitary,sagittal,train,brisc2025_train_04693_pi_sa_t1.jpg,63.5999755859375,69.0,38.104469299316406,0.0,255.0,97.6531982421875
pituitary,sagittal,train,brisc2025_train_04737_pi_sa_t1.jpg,48.5692253112793,49.0,39.98867416381836,0.0,255.0,98.81324768066406
pituitary,axial,train,brisc2025_train_03588_pi_ax_t1.jpg,36.51998519897461,9.0,43.761444091796875,0.0,255.0,72.54867553710938
pituitary,coronal,train,brisc2025_train_04266_pi_co_t1.jpg,49.45738220214844,49.0,42.77829360961914,0.0,255.0,98.40583801269531
pituitary,sagittal,train,brisc2025_train_04925_pi_sa_t1.jpg,50.25627136230469,55.0,34.084163665771484,0.0,252.0,98.70567321777344
pituitary,axial,train,brisc2025_train_03566_pi_ax_t1.jpg,51.90593338012695,60.0,37.963829040527344,0.0,255.0,91.7388916015625
pituitary,sagittal,train,brisc2025_train_04648_pi_sa_t1.jpg,58.22719192504883,65.0,44.33549880981445,0.0,255.0,98.19259643554688
pituitary,axial,train,brisc2025_train_03583_pi_ax_t1.jpg,41.26892852783203,17.0,44.808292388916016,0.0,255.0,91.40434265136719
pituitary,axial,test,brisc2025_test_00771_pi_ax_t1.jpg,40.90646743774414,9.0,48.90574264526367,0.0,255.0,73.3489990234375
pituitary,sagittal,test,brisc2025_test_00938_pi_sa_t1.jpg,51.98674392700195,55.0,39.012062072753906,0.0,255.0,98.63014221191406
pituitary,axial,train,brisc2025_train_03626_pi_ax_t1.jpg,45.71245193481445,46.0,42.798439025878906,0.0,255.0,91.47148132324219
pituitary,coronal,test,brisc2025_test_00836_pi_co_t1.jpg,46.330589294433594,42.0,37.74445724487305,0.0,255.0,98.68354797363281
pituitary,coronal,train,brisc2025_train_04208_pi_co_t1.jpg,53.15966796875,56.0,38.674781799316406,0.0,255.0,98.57559204101562
pituitary,axial,train,brisc2025_train_03904_pi_ax_t1.jpg,38.506099700927734,17.0,44.05101776123047,0.0,255.0,70.84007263183594
pituitary,axial,train,brisc2025_train_03673_pi_ax_t1.jpg,38.82176971435547,16.0,41.8413200378418,0.0,255.0,72.149658203125
pituitary,coronal,train,brisc2025_train_04217_pi_co_t1.jpg,51.999229431152344,52.0,43.0570182800293,0.0,254.0,98.67401123046875
pituitary,sagittal,train,brisc2025_train_04554_pi_sa_t1.jpg,48.397274017333984,51.0,37.10200881958008,0.0,255.0,97.70889282226562
pituitary,coronal,train,brisc2025_train_04382_pi_co_t1.jpg,51.20570373535156,50.0,43.267982482910156,0.0,255.0,98.33259582519531
pituitary,axial,test,brisc2025_test_00812_pi_ax_t1.jpg,29.976398468017578,6.0,40.175071716308594,0.0,254.0,72.97592163085938
pituitary,axial,train,brisc2025_train_03730_pi_ax_t1.jpg,39.00350570678711,36.0,37.64702224731445,0.0,249.0,91.44325256347656
pituitary,sagittal,train,brisc2025_train_04806_pi_sa_t1.jpg,62.24869918823242,67.0,39.194091796875,0.0,255.0,97.27516174316406
pituitary,axial,train,brisc2025_train_03922_pi_ax_t1.jpg,35.3363037109375,12.0,40.31991195678711,0.0,255.0,72.11647033691406
pituitary,axial,train,brisc2025_train_03697_pi_ax_t1.jpg,36.16212463378906,7.0,42.123836517333984,0.0,255.0,73.12202453613281
pituitary,coronal,train,brisc2025_train_04160_pi_co_t1.jpg,45.761322021484375,48.0,34.822509765625,0.0,255.0,98.73466491699219
pituitary,axial,train,brisc2025_train_03766_pi_ax_t1.jpg,49.13441467285156,51.0,43.50348663330078,0.0,255.0,91.48330688476562
pituitary,sagittal,train,brisc2025_train_04665_pi_sa_t1.jpg,49.635353088378906,50.0,38.54612731933594,0.0,255.0,98.89068603515625
pituitary,coronal,train,brisc2025_train_04076_pi_co_t1.jpg,46.046321868896484,45.0,37.33661651611328,0.0,255.0,98.66218566894531
pituitary,coronal,test,brisc2025_test_00889_pi_co_t1.jpg,49.914363861083984,53.0,36.17015075683594,0.0,250.0,98.211669921875
pituitary,sagittal,train,brisc2025_train_04719_pi_sa_t1.jpg,49.56352615356445,50.0,38.624141693115234,0.0,255.0,98.82431030273438
pituitary,coronal,train,brisc2025_train_04031_pi_co_t1.jpg,52.812034606933594,54.0,41.49774932861328,0.0,252.0,98.64387512207031
pituitary,sagittal,train,brisc2025_train_04988_pi_sa_t1.jpg,59.4099235534668,66.0,49.505348205566406,0.0,255.0,97.63526916503906
pituitary,coronal,train,brisc2025_train_04417_pi_co_t1.jpg,52.57099914550781,56.0,40.85626983642578,0.0,253.0,91.95060729980469
pituitary,axial,train,brisc2025_train_03798_pi_ax_t1.jpg,42.44884490966797,19.0,47.05316925048828,0.0,255.0,72.2320556640625
pituitary,coronal,train,brisc2025_train_04241_pi_co_t1.jpg,48.58364486694336,43.0,40.69300842285156,0.0,253.0,98.57940673828125
pituitary,axial,test,brisc2025_test_00730_pi_ax_t1.jpg,45.287841796875,43.0,40.6642951965332,0.0,255.0,91.93229675292969
pituitary,axial,test,brisc2025_test_00816_pi_ax_t1.jpg,37.10404586791992,21.0,39.667911529541016,0.0,255.0,72.03941345214844
pituitary,sagittal,train,brisc2025_train_04831_pi_sa_t1.jpg,62.67863464355469,66.0,44.40275955200195,0.0,255.0,98.27232360839844
pituitary,axial,train,brisc2025_train_03547_pi_ax_t1.jpg,39.98826599121094,32.0,39.11454391479492,0.0,254.0,91.58058166503906
pituitary,coronal,train,brisc2025_train_04437_pi_co_t1.jpg,48.5288200378418,50.0,38.083778381347656,0.0,255.0,91.53213500976562
pituitary,axial,test,brisc2025_test_00766_pi_ax_t1.jpg,44.10743713378906,48.0,38.634864807128906,0.0,255.0,89.09912109375
pituitary,coronal,test,brisc2025_test_00913_pi_co_t1.jpg,48.253231048583984,50.0,41.211917877197266,0.0,255.0,91.48292541503906
pituitary,sagittal,train,brisc2025_train_04515_pi_sa_t1.jpg,47.44582748413086,47.0,38.28246307373047,0.0,249.0,98.86627197265625
pituitary,coronal,train,brisc2025_train_04228_pi_co_t1.jpg,46.5260124206543,44.0,38.76585006713867,0.0,255.0,91.53175354003906
pituitary,coronal,train,brisc2025_train_04434_pi_co_t1.jpg,51.70335388183594,51.0,44.429744720458984,0.0,255.0,98.25668334960938
pituitary,sagittal,train,brisc2025_train_04592_pi_sa_t1.jpg,56.73564147949219,59.0,40.30912780761719,0.0,255.0,98.468017578125
pituitary,coronal,train,brisc2025_train_04345_pi_co_t1.jpg,51.771793365478516,56.0,42.92692947387695,0.0,255.0,91.11442565917969
pituitary,sagittal,train,brisc2025_train_04589_pi_sa_t1.jpg,53.044715881347656,57.0,43.97316360473633,0.0,255.0,98.08197021484375
pituitary,coronal,test,brisc2025_test_00897_pi_co_t1.jpg,50.35485076904297,50.0,44.38161087036133,0.0,255.0,91.57333374023438
pituitary,axial,train,brisc2025_train_03966_pi_ax_t1.jpg,43.119564056396484,22.0,46.02360534667969,0.0,255.0,91.28684997558594
pituitary,sagittal,train,brisc2025_train_04619_pi_sa_t1.jpg,48.88240051269531,52.0,41.56485366821289,0.0,255.0,98.93684387207031
pituitary,coronal,train,brisc2025_train_04186_pi_co_t1.jpg,54.037498474121094,55.0,49.75577163696289,0.0,255.0,91.36886596679688
pituitary,sagittal,train,brisc2025_train_04840_pi_sa_t1.jpg,55.10455322265625,59.0,38.87339401245117,0.0,255.0,98.7091064453125
pituitary,sagittal,train,brisc2025_train_04993_pi_sa_t1.jpg,56.324703216552734,58.0,40.10441970825195,0.0,254.0,98.39210510253906
pituitary,axial,train,brisc2025_train_03682_pi_ax_t1.jpg,42.615055084228516,37.0,39.785953521728516,0.0,255.0,91.61300659179688
pituitary,sagittal,train,brisc2025_train_04727_pi_sa_t1.jpg,44.123233795166016,44.0,32.923465728759766,0.0,255.0,98.71559143066406
pituitary,coronal,train,brisc2025_train_04452_pi_co_t1.jpg,49.96639633178711,51.0,40.21915054321289,0.0,254.0,98.41880798339844
pituitary,sagittal,train,brisc2025_train_04610_pi_sa_t1.jpg,66.94487762451172,71.0,53.52305221557617,0.0,255.0,98.26622009277344
pituitary,axial,train,brisc2025_train_03726_pi_ax_t1.jpg,35.88905715942383,23.0,38.94508361816406,0.0,252.0,72.80960083007812
pituitary,axial,test,brisc2025_test_00724_pi_ax_t1.jpg,39.350955963134766,14.0,44.30596160888672,0.0,255.0,73.11210632324219
pituitary,coronal,test,brisc2025_test_00911_pi_co_t1.jpg,58.078948974609375,67.0,41.0870475769043,0.0,246.0,98.04840087890625
pituitary,axial,train,brisc2025_train_03832_pi_ax_t1.jpg,51.453224182128906,60.0,37.914100646972656,0.0,255.0,91.51573181152344
pituitary,axial,train,brisc2025_train_03723_pi_ax_t1.jpg,44.130226135253906,17.0,49.59629440307617,0.0,255.0,72.60971069335938
pituitary,coronal,train,brisc2025_train_04465_pi_co_t1.jpg,49.41265869140625,56.0,36.79865646362305,0.0,249.0,97.7386474609375
pituitary,sagittal,test,brisc2025_test_00948_pi_sa_t1.jpg,50.213138580322266,54.0,38.468963623046875,0.0,255.0,98.56529235839844
pituitary,coronal,train,brisc2025_train_04082_pi_co_t1.jpg,54.17281723022461,55.0,43.676204681396484,0.0,255.0,91.64657592773438
pituitary,sagittal,train,brisc2025_train_04506_pi_sa_t1.jpg,51.8813591003418,56.0,34.50408935546875,0.0,255.0,98.83460998535156
pituitary,sagittal,train,brisc2025_train_04920_pi_sa_t1.jpg,51.39986801147461,56.0,34.48044967651367,0.0,255.0,98.70948791503906
pituitary,axial,train,brisc2025_train_03949_pi_ax_t1.jpg,37.81633758544922,5.0,44.559627532958984,0.0,254.0,71.83189392089844
pituitary,axial,train,brisc2025_train_03864_pi_ax_t1.jpg,35.91064453125,5.0,44.326602935791016,0.0,255.0,72.46932983398438
pituitary,sagittal,test,brisc2025_test_00990_pi_sa_t1.jpg,36.598941802978516,36.0,27.590286254882812,0.0,254.0,98.67362976074219
pituitary,sagittal,train,brisc2025_train_04697_pi_sa_t1.jpg,59.36387634277344,64.0,36.60491180419922,0.0,249.0,97.50823974609375
pituitary,axial,train,brisc2025_train_03609_pi_ax_t1.jpg,25.800830841064453,4.0,30.219890594482422,0.0,255.0,76.11770629882812
pituitary,axial,train,brisc2025_train_03863_pi_ax_t1.jpg,49.526771545410156,50.0,46.25791549682617,0.0,253.0,91.24069213867188
pituitary,axial,test,brisc2025_test_00810_pi_ax_t1.jpg,47.030372619628906,33.0,49.986759185791016,0.0,255.0,72.59521484375
pituitary,coronal,train,brisc2025_train_04297_pi_co_t1.jpg,45.830474853515625,48.0,34.39406967163086,0.0,255.0,98.16360473632812
pituitary,coronal,train,brisc2025_train_04147_pi_co_t1.jpg,49.82402038574219,55.0,35.47169876098633,0.0,255.0,92.29202270507812
pituitary,sagittal,train,brisc2025_train_04942_pi_sa_t1.jpg,62.402793884277344,68.0,39.00402069091797,0.0,253.0,98.30856323242188
pituitary,coronal,train,brisc2025_train_03998_pi_co_t1.jpg,48.72465896606445,50.0,43.375064849853516,0.0,254.0,91.43867492675781
pituitary,sagittal,train,brisc2025_train_04777_pi_sa_t1.jpg,57.83721160888672,64.0,43.62550354003906,0.0,255.0,97.38731384277344
pituitary,sagittal,train,brisc2025_train_04699_pi_sa_t1.jpg,60.03422546386719,68.0,43.066280364990234,0.0,255.0,98.22883605957031
pituitary,axial,train,brisc2025_train_03938_pi_ax_t1.jpg,42.174991607666016,36.0,39.73202133178711,0.0,254.0,91.34941101074219
pituitary,axial,train,brisc2025_train_03771_pi_ax_t1.jpg,38.82942581176758,41.0,33.5870246887207,0.0,255.0,91.31431579589844
pituitary,sagittal,train,brisc2025_train_04779_pi_sa_t1.jpg,53.715187072753906,61.0,40.58279800415039,0.0,253.0,97.320556640625
pituitary,sagittal,train,brisc2025_train_04876_pi_sa_t1.jpg,41.91346740722656,42.0,31.134801864624023,0.0,255.0,98.67019653320312
pituitary,axial,train,brisc2025_train_03778_pi_ax_t1.jpg,42.77687454223633,14.0,48.826087951660156,0.0,255.0,72.1435546875
pituitary,coronal,train,brisc2025_train_04158_pi_co_t1.jpg,48.15034103393555,50.0,36.98265075683594,0.0,254.0,98.67172241210938
pituitary,sagittal,train,brisc2025_train_04620_pi_sa_t1.jpg,49.90324020385742,54.0,42.626399993896484,0.0,255.0,98.91281127929688
pituitary,coronal,train,brisc2025_train_04238_pi_co_t1.jpg,48.43870544433594,50.0,42.1689567565918,0.0,255.0,91.790771484375
pituitary,sagittal,train,brisc2025_train_04542_pi_sa_t1.jpg,57.417945861816406,62.0,41.355010986328125,0.0,254.0,98.09989929199219
pituitary,axial,train,brisc2025_train_03677_pi_ax_t1.jpg,32.69196701049805,8.0,38.83580017089844,0.0,255.0,72.60360717773438
pituitary,sagittal,train,brisc2025_train_04989_pi_sa_t1.jpg,56.374149322509766,61.0,46.182861328125,0.0,255.0,97.64785766601562
pituitary,sagittal,train,brisc2025_train_04904_pi_sa_t1.jpg,48.255489349365234,49.0,38.67420196533203,0.0,252.0,98.79684448242188
pituitary,sagittal,train,brisc2025_train_04570_pi_sa_t1.jpg,61.72378921508789,70.0,46.53225326538086,0.0,254.0,98.06060791015625
pituitary,sagittal,train,brisc2025_train_04495_pi_sa_t1.jpg,53.988059997558594,60.0,42.3840217590332,0.0,255.0,98.07701110839844
pituitary,coronal,train,brisc2025_train_04176_pi_co_t1.jpg,53.69825744628906,57.0,43.666011810302734,0.0,255.0,98.651123046875
pituitary,coronal,train,brisc2025_train_04182_pi_co_t1.jpg,50.375125885009766,47.0,44.02876281738281,0.0,255.0,98.6114501953125
pituitary,axial,train,brisc2025_train_03843_pi_ax_t1.jpg,35.534854888916016,6.0,40.74039077758789,0.0,255.0,76.24626159667969
pituitary,axial,train,brisc2025_train_03618_pi_ax_t1.jpg,43.1103401184082,12.0,49.62843322753906,0.0,254.0,73.20556640625
pituitary,sagittal,train,brisc2025_train_04522_pi_sa_t1.jpg,46.0539436340332,47.0,34.545204162597656,0.0,255.0,96.98333740234375
pituitary,sagittal,train,brisc2025_train_04579_pi_sa_t1.jpg,57.893001556396484,63.0,47.949119567871094,0.0,255.0,98.23417663574219
pituitary,axial,train,brisc2025_train_03851_pi_ax_t1.jpg,44.60933303833008,36.0,45.04936981201172,0.0,252.0,91.68128967285156
pituitary,axial,train,brisc2025_train_03774_pi_ax_t1.jpg,48.01646041870117,55.0,42.334354400634766,0.0,252.0,90.69137573242188
pituitary,axial,train,brisc2025_train_03820_pi_ax_t1.jpg,40.09157180786133,30.0,40.286598205566406,0.0,255.0,91.22238159179688
pituitary,sagittal,train,brisc2025_train_04990_pi_sa_t1.jpg,52.53940200805664,56.0,43.95298767089844,0.0,255.0,97.62306213378906
pituitary,coronal,train,brisc2025_train_04334_pi_co_t1.jpg,47.891639709472656,45.0,41.734676361083984,0.0,253.0,91.96624755859375
pituitary,axial,train,brisc2025_train_03854_pi_ax_t1.jpg,40.20246124267578,12.0,45.97687530517578,0.0,255.0,72.1710205078125
pituitary,sagittal,train,brisc2025_train_04562_pi_sa_t1.jpg,52.118160247802734,53.0,38.892005920410156,0.0,255.0,98.87351989746094
pituitary,axial,train,brisc2025_train_03840_pi_ax_t1.jpg,50.227943420410156,59.0,37.67948913574219,0.0,255.0,91.62712097167969
pituitary,coronal,train,brisc2025_train_04078_pi_co_t1.jpg,45.7159423828125,44.0,36.21981430053711,0.0,253.0,98.78311157226562
pituitary,sagittal,test,brisc2025_test_00962_pi_sa_t1.jpg,49.088226318359375,53.0,33.4657096862793,0.0,255.0,97.40562438964844
pituitary,axial,train,brisc2025_train_03956_pi_ax_t1.jpg,51.123268127441406,57.0,45.94462203979492,0.0,254.0,91.1407470703125
pituitary,axial,train,brisc2025_train_03659_pi_ax_t1.jpg,32.797359466552734,5.0,42.822975158691406,0.0,255.0,71.84638977050781
pituitary,axial,train,brisc2025_train_03758_pi_ax_t1.jpg,38.52177047729492,27.0,39.25141143798828,0.0,255.0,91.00761413574219
pituitary,sagittal,train,brisc2025_train_04680_pi_sa_t1.jpg,55.31753158569336,60.0,42.03278350830078,0.0,255.0,97.85194396972656
pituitary,sagittal,test,brisc2025_test_00952_pi_sa_t1.jpg,61.318660736083984,67.0,38.38410186767578,0.0,255.0,97.70431518554688
pituitary,sagittal,train,brisc2025_train_04583_pi_sa_t1.jpg,51.71517562866211,56.0,43.6483268737793,0.0,255.0,97.998046875
pituitary,sagittal,test,brisc2025_test_00940_pi_sa_t1.jpg,49.775787353515625,54.0,37.226200103759766,0.0,255.0,98.626708984375
pituitary,sagittal,test,brisc2025_test_00921_pi_sa_t1.jpg,50.596031188964844,52.0,34.58566665649414,0.0,255.0,98.49395751953125
pituitary,sagittal,train,brisc2025_train_04685_pi_sa_t1.jpg,45.39529037475586,45.0,34.68826675415039,0.0,255.0,98.74076843261719
pituitary,axial,train,brisc2025_train_03861_pi_ax_t1.jpg,31.14517593383789,5.0,37.78776931762695,0.0,255.0,72.28355407714844
pituitary,axial,train,brisc2025_train_03568_pi_ax_t1.jpg,39.74367141723633,15.0,45.68414306640625,0.0,255.0,72.83782958984375
pituitary,axial,test,brisc2025_test_00750_pi_ax_t1.jpg,43.75001907348633,49.0,37.87232971191406,0.0,255.0,91.65382385253906
pituitary,sagittal,train,brisc2025_train_04599_pi_sa_t1.jpg,53.69129180908203,57.0,34.093711853027344,0.0,254.0,98.54049682617188
pituitary,sagittal,train,brisc2025_train_04923_pi_sa_t1.jpg,48.73664093017578,52.0,34.0464973449707,0.0,255.0,98.69461059570312
pituitary,sagittal,train,brisc2025_train_04606_pi_sa_t1.jpg,59.049156188964844,63.0,37.29817199707031,0.0,255.0,97.92709350585938
pituitary,axial,train,brisc2025_train_03741_pi_ax_t1.jpg,42.825401306152344,20.0,47.169921875,0.0,255.0,72.88475036621094
pituitary,sagittal,train,brisc2025_train_04863_pi_sa_t1.jpg,47.23222732543945,45.0,37.82225799560547,0.0,253.0,98.92654418945312
pituitary,coronal,train,brisc2025_train_04338_pi_co_t1.jpg,51.176422119140625,56.0,42.87434768676758,0.0,253.0,90.99082946777344
pituitary,coronal,train,brisc2025_train_04169_pi_co_t1.jpg,34.60063552856445,16.0,37.21004104614258,0.0,246.0,78.90815734863281
pituitary,sagittal,train,brisc2025_train_04564_pi_sa_t1.jpg,41.906673431396484,42.0,30.810209274291992,0.0,255.0,98.84071350097656
pituitary,coronal,train,brisc2025_train_04193_pi_co_t1.jpg,52.35886764526367,56.0,42.22698211669922,0.0,255.0,91.97311401367188
pituitary,sagittal,test,brisc2025_test_00999_pi_sa_t1.jpg,50.94199752807617,49.0,38.00141525268555,0.0,253.0,98.4130859375
pituitary,sagittal,train,brisc2025_train_04966_pi_sa_t1.jpg,53.1491813659668,55.0,39.405635833740234,0.0,255.0,98.75373840332031
pituitary,sagittal,test,brisc2025_test_00971_pi_sa_t1.jpg,53.510711669921875,59.0,42.37602996826172,0.0,255.0,97.61810302734375
pituitary,axial,test,brisc2025_test_00779_pi_ax_t1.jpg,39.67124938964844,13.0,43.18183517456055,0.0,254.0,91.69464111328125
pituitary,axial,train,brisc2025_train_03596_pi_ax_t1.jpg,55.946449279785156,61.0,43.95219039916992,0.0,251.0,92.63229370117188
pituitary,coronal,train,brisc2025_train_04423_pi_co_t1.jpg,51.73297882080078,50.0,46.26619338989258,0.0,255.0,91.49742126464844
pituitary,axial,test,brisc2025_test_00774_pi_ax_t1.jpg,42.498573303222656,25.0,43.59272384643555,0.0,255.0,91.32041931152344
pituitary,axial,test,brisc2025_test_00770_pi_ax_t1.jpg,37.304481506347656,32.0,35.311851501464844,0.0,255.0,91.43257141113281
pituitary,sagittal,train,brisc2025_train_04643_pi_sa_t1.jpg,55.83065414428711,61.0,38.51013946533203,0.0,255.0,97.77717590332031
pituitary,axial,train,brisc2025_train_03779_pi_ax_t1.jpg,43.764190673828125,17.0,49.475257873535156,0.0,255.0,71.95510864257812
pituitary,sagittal,train,brisc2025_train_04933_pi_sa_t1.jpg,49.42522048950195,52.0,35.92804718017578,0.0,255.0,96.70829772949219
pituitary,axial,train,brisc2025_train_03627_pi_ax_t1.jpg,49.95606994628906,50.0,46.31925582885742,0.0,254.0,91.55960083007812
pituitary,axial,train,brisc2025_train_03611_pi_ax_t1.jpg,48.27355194091797,50.0,41.212154388427734,0.0,255.0,91.57371520996094
pituitary,axial,train,brisc2025_train_03658_pi_ax_t1.jpg,39.93910217285156,10.0,46.97393798828125,0.0,255.0,72.57728576660156
pituitary,sagittal,train,brisc2025_train_04803_pi_sa_t1.jpg,35.93360900878906,33.0,28.532075881958008,0.0,254.0,98.57673645019531
pituitary,sagittal,test,brisc2025_test_00955_pi_sa_t1.jpg,46.078155517578125,43.0,37.30118179321289,0.0,255.0,98.91929626464844
pituitary,axial,train,brisc2025_train_03834_pi_ax_t1.jpg,43.27153778076172,10.0,50.2547721862793,0.0,255.0,72.161865234375
pituitary,coronal,train,brisc2025_train_04364_pi_co_t1.jpg,43.4339485168457,42.0,37.43769454956055,0.0,252.0,98.61259460449219
pituitary,axial,test,brisc2025_test_00777_pi_ax_t1.jpg,40.29939651489258,10.0,45.58860397338867,0.0,253.0,91.29714965820312
pituitary,sagittal,train,brisc2025_train_04711_pi_sa_t1.jpg,62.7320556640625,68.0,39.22450256347656,0.0,255.0,97.45140075683594
pituitary,sagittal,train,brisc2025_train_04551_pi_sa_t1.jpg,62.82200622558594,69.0,39.98957061767578,0.0,255.0,97.9461669921875
pituitary,coronal,train,brisc2025_train_04453_pi_co_t1.jpg,49.66720199584961,52.0,39.115501403808594,0.0,255.0,98.49166870117188
pituitary,axial,train,brisc2025_train_03872_pi_ax_t1.jpg,38.8299446105957,31.0,38.96771240234375,0.0,255.0,91.31927490234375
pituitary,sagittal,train,brisc2025_train_04936_pi_sa_t1.jpg,47.15617370605469,49.0,41.00609588623047,0.0,253.0,97.7508544921875
pituitary,coronal,train,brisc2025_train_04223_pi_co_t1.jpg,46.980098724365234,37.0,44.213775634765625,0.0,255.0,90.74745178222656
pituitary,axial,train,brisc2025_train_03895_pi_ax_t1.jpg,45.89274215698242,52.0,38.50044250488281,0.0,255.0,91.19224548339844
pituitary,axial,test,brisc2025_test_00731_pi_ax_t1.jpg,37.46855926513672,22.0,39.792694091796875,0.0,255.0,72.59635925292969
pituitary,sagittal,train,brisc2025_train_04578_pi_sa_t1.jpg,56.576847076416016,61.0,47.20222854614258,0.0,255.0,98.16093444824219
pituitary,axial,train,brisc2025_train_03898_pi_ax_t1.jpg,41.9843864440918,45.0,36.233821868896484,0.0,255.0,91.20635986328125
pituitary,coronal,test,brisc2025_test_00904_pi_co_t1.jpg,59.1219482421875,66.0,50.44407653808594,0.0,255.0,91.57485961914062
pituitary,axial,train,brisc2025_train_03638_pi_ax_t1.jpg,45.39145278930664,28.0,46.79740524291992,0.0,255.0,92.83485412597656
pituitary,sagittal,train,brisc2025_train_04602_pi_sa_t1.jpg,60.945953369140625,66.0,37.499717712402344,0.0,255.0,97.96638488769531
pituitary,axial,test,brisc2025_test_00800_pi_ax_t1.jpg,49.4480094909668,54.0,42.0392951965332,0.0,255.0,91.42875671386719
pituitary,axial,train,brisc2025_train_03655_pi_ax_t1.jpg,38.42673873901367,19.0,43.5948486328125,0.0,255.0,71.25625610351562
pituitary,coronal,train,brisc2025_train_04332_pi_co_t1.jpg,44.18781280517578,52.0,31.121837615966797,0.0,255.0,90.97900390625
pituitary,sagittal,train,brisc2025_train_04717_pi_sa_t1.jpg,66.1582260131836,73.0,40.44020462036133,0.0,255.0,98.01559448242188
pituitary,sagittal,train,brisc2025_train_04496_pi_sa_t1.jpg,53.05023956298828,59.0,40.508567810058594,0.0,255.0,98.11553955078125
pituitary,coronal,test,brisc2025_test_00869_pi_co_t1.jpg,59.165130615234375,60.0,47.586238861083984,0.0,254.0,98.77510070800781
pituitary,coronal,train,brisc2025_train_04151_pi_co_t1.jpg,51.68951416015625,53.0,43.300376892089844,0.0,255.0,98.687744140625
pituitary,coronal,test,brisc2025_test_00874_pi_co_t1.jpg,50.84849166870117,55.0,40.33335876464844,0.0,255.0,98.42720031738281
pituitary,coronal,train,brisc2025_train_04446_pi_co_t1.jpg,55.126346588134766,60.0,47.971092224121094,0.0,254.0,91.4520263671875
pituitary,axial,train,brisc2025_train_03926_pi_ax_t1.jpg,42.098384857177734,28.0,45.27830505371094,0.0,253.0,72.92556762695312
pituitary,sagittal,train,brisc2025_train_04928_pi_sa_t1.jpg,50.476688385009766,54.0,39.3519172668457,0.0,255.0,98.748779296875
pituitary,axial,train,brisc2025_train_03788_pi_ax_t1.jpg,39.293853759765625,41.0,37.73595428466797,0.0,251.0,91.27044677734375
pituitary,sagittal,train,brisc2025_train_04692_pi_sa_t1.jpg,50.68994140625,53.0,39.98237609863281,0.0,253.0,98.88458251953125
pituitary,coronal,train,brisc2025_train_04413_pi_co_t1.jpg,55.29602813720703,60.0,44.74323654174805,0.0,255.0,98.62174987792969
pituitary,sagittal,train,brisc2025_train_04491_pi_sa_t1.jpg,49.00843048095703,38.0,50.69022750854492,0.0,254.0,97.29833182004309
pituitary,axial,test,brisc2025_test_00733_pi_ax_t1.jpg,41.311912536621094,7.0,47.87363815307617,0.0,255.0,72.418212890625
pituitary,sagittal,train,brisc2025_train_04686_pi_sa_t1.jpg,49.32217788696289,51.0,37.09688949584961,0.0,255.0,98.73237609863281
pituitary,axial,train,brisc2025_train_03560_pi_ax_t1.jpg,36.12489700317383,6.0,41.61295700073242,0.0,255.0,71.7926025390625
pituitary,axial,train,brisc2025_train_03683_pi_ax_t1.jpg,41.616188049316406,40.0,38.06491470336914,0.0,255.0,91.74346923828125
pituitary,coronal,train,brisc2025_train_04234_pi_co_t1.jpg,57.11920166015625,59.0,48.51597595214844,0.0,255.0,92.17376708984375
pituitary,coronal,train,brisc2025_train_04137_pi_co_t1.jpg,50.86973190307617,49.0,43.94989776611328,0.0,255.0,91.67823791503906
pituitary,axial,train,brisc2025_train_03575_pi_ax_t1.jpg,50.52170181274414,41.0,49.3438606262207,0.0,248.0,91.4794921875
pituitary,coronal,test,brisc2025_test_00886_pi_co_t1.jpg,52.20584487915039,54.0,40.716793060302734,0.0,255.0,89.91012573242188
pituitary,coronal,train,brisc2025_train_04280_pi_co_t1.jpg,52.97910690307617,57.0,41.96168899536133,0.0,255.0,91.92581176757812
pituitary,coronal,train,brisc2025_train_04187_pi_co_t1.jpg,49.150482177734375,54.0,44.136138916015625,0.0,254.0,91.46995544433594
pituitary,sagittal,train,brisc2025_train_04934_pi_sa_t1.jpg,42.63777160644531,43.0,31.60861587524414,0.0,255.0,96.54464721679688
pituitary,axial,test,brisc2025_test_00745_pi_ax_t1.jpg,35.620784759521484,33.0,34.451446533203125,0.0,255.0,91.42646789550781
pituitary,sagittal,train,brisc2025_train_04575_pi_sa_t1.jpg,60.0671501159668,68.0,49.207698822021484,0.0,255.0,98.22959899902344
pituitary,sagittal,train,brisc2025_train_04525_pi_sa_t1.jpg,51.46645736694336,55.0,36.320335388183594,0.0,255.0,96.942138671875
pituitary,sagittal,train,brisc2025_train_04960_pi_sa_t1.jpg,47.91972732543945,50.0,37.090576171875,0.0,253.0,97.53646850585938
pituitary,coronal,train,brisc2025_train_04109_pi_co_t1.jpg,56.09976577758789,57.0,45.419029235839844,0.0,255.0,98.61946105957031
pituitary,coronal,train,brisc2025_train_04352_pi_co_t1.jpg,56.65680694580078,59.0,48.46982192993164,0.0,255.0,91.94679260253906
